Show,EpId,ClipId,fold
WomenWhoStutter,19,168,8.0
WomenWhoStutter,19,169,15.0
WomenWhoStutter,19,170,5.0
WomenWhoStutter,19,171,14.0
WomenWhoStutter,19,172,1.0
WomenWhoStutter,19,173,16.0
WomenWhoStutter,19,174,2.0
WomenWhoStutter,19,175,6.0
WomenWhoStutter,19,176,0.0
WomenWhoStutter,19,177,2.0
WomenWhoStutter,19,178,5.0
WomenWhoStutter,19,179,2.0
WomenWhoStutter,19,180,15.0
WomenWhoStutter,19,181,3.0
WomenWhoStutter,19,182,1.0
WomenWhoStutter,19,183,9.0
WomenWhoStutter,19,184,7.0
WomenWhoStutter,19,185,15.0
WomenWhoStutter,19,186,12.0
WomenWhoStutter,19,187,11.0
WomenWhoStutter,19,188,8.0
WomenWhoStutter,19,189,9.0
WomenWhoStutter,19,190,0.0
WomenWhoStutter,19,191,12.0
WomenWhoStutter,19,192,17.0
WomenWhoStutter,19,193,19.0
WomenWhoStutter,19,194,2.0
WomenWhoStutter,19,195,10.0
WomenWhoStutter,19,196,9.0
WomenWhoStutter,19,197,15.0
WomenWhoStutter,19,198,0.0
WomenWhoStutter,19,199,17.0
WomenWhoStutter,19,200,9.0
WomenWhoStutter,19,201,0.0
WomenWhoStutter,19,202,0.0
WomenWhoStutter,19,203,1.0
WomenWhoStutter,19,204,6.0
WomenWhoStutter,20,0,7.0
WomenWhoStutter,20,1,17.0
WomenWhoStutter,20,2,9.0
WomenWhoStutter,20,3,2.0
WomenWhoStutter,20,4,0.0
WomenWhoStutter,20,5,16.0
WomenWhoStutter,20,6,8.0
WomenWhoStutter,20,7,3.0
WomenWhoStutter,20,8,10.0
WomenWhoStutter,20,9,1.0
WomenWhoStutter,20,10,15.0
WomenWhoStutter,20,11,2.0
WomenWhoStutter,20,12,13.0
WomenWhoStutter,20,13,11.0
WomenWhoStutter,20,14,12.0
WomenWhoStutter,20,15,13.0
WomenWhoStutter,20,16,8.0
WomenWhoStutter,20,17,3.0
WomenWhoStutter,20,18,10.0
WomenWhoStutter,20,19,17.0
WomenWhoStutter,20,20,14.0
WomenWhoStutter,20,21,7.0
WomenWhoStutter,20,22,7.0
WomenWhoStutter,20,23,6.0
WomenWhoStutter,20,24,2.0
WomenWhoStutter,20,25,15.0
WomenWhoStutter,20,26,8.0
WomenWhoStutter,20,27,11.0
WomenWhoStutter,20,28,11.0
WomenWhoStutter,20,29,2.0
WomenWhoStutter,20,30,4.0
WomenWhoStutter,20,31,14.0
WomenWhoStutter,20,32,1.0
WomenWhoStutter,20,33,3.0
WomenWhoStutter,20,34,3.0
WomenWhoStutter,20,35,8.0
WomenWhoStutter,20,36,9.0
WomenWhoStutter,20,37,4.0
WomenWhoStutter,20,38,15.0
WomenWhoStutter,20,39,0.0
WomenWhoStutter,21,0,19.0
WomenWhoStutter,21,1,8.0
WomenWhoStutter,21,2,7.0
WomenWhoStutter,21,3,4.0
WomenWhoStutter,21,4,16.0
WomenWhoStutter,21,5,16.0
WomenWhoStutter,21,6,15.0
WomenWhoStutter,21,7,5.0
WomenWhoStutter,21,8,2.0
WomenWhoStutter,21,9,19.0
WomenWhoStutter,21,10,14.0
WomenWhoStutter,21,11,9.0
WomenWhoStutter,21,12,13.0
WomenWhoStutter,21,13,7.0
WomenWhoStutter,21,14,9.0
WomenWhoStutter,21,15,8.0
WomenWhoStutter,21,16,1.0
WomenWhoStutter,21,17,5.0
WomenWhoStutter,21,18,2.0
WomenWhoStutter,21,19,8.0
WomenWhoStutter,21,20,11.0
WomenWhoStutter,21,21,17.0
WomenWhoStutter,21,22,1.0
WomenWhoStutter,21,23,8.0
WomenWhoStutter,21,24,18.0
WomenWhoStutter,21,25,6.0
WomenWhoStutter,21,26,9.0
WomenWhoStutter,21,27,5.0
WomenWhoStutter,21,28,12.0
WomenWhoStutter,21,29,7.0
WomenWhoStutter,21,30,6.0
WomenWhoStutter,21,31,1.0
WomenWhoStutter,21,32,10.0
WomenWhoStutter,21,33,16.0
WomenWhoStutter,21,34,17.0
WomenWhoStutter,21,35,15.0
WomenWhoStutter,21,36,5.0
WomenWhoStutter,21,37,10.0
WomenWhoStutter,21,38,3.0
WomenWhoStutter,21,39,7.0
WomenWhoStutter,21,40,18.0
WomenWhoStutter,21,41,10.0
WomenWhoStutter,21,42,16.0
WomenWhoStutter,21,43,6.0
WomenWhoStutter,21,44,0.0
WomenWhoStutter,21,45,18.0
WomenWhoStutter,21,46,6.0
WomenWhoStutter,21,47,16.0
WomenWhoStutter,21,48,9.0
WomenWhoStutter,21,49,19.0
WomenWhoStutter,21,50,15.0
WomenWhoStutter,21,51,1.0
WomenWhoStutter,21,52,1.0
WomenWhoStutter,21,53,3.0
WomenWhoStutter,21,54,15.0
WomenWhoStutter,21,55,17.0
WomenWhoStutter,21,56,3.0
WomenWhoStutter,21,57,14.0
WomenWhoStutter,21,58,2.0
WomenWhoStutter,21,59,9.0
WomenWhoStutter,21,60,17.0
WomenWhoStutter,21,61,9.0
WomenWhoStutter,21,62,11.0
WomenWhoStutter,21,63,16.0
WomenWhoStutter,21,64,18.0
WomenWhoStutter,21,65,1.0
WomenWhoStutter,21,66,5.0
WomenWhoStutter,21,67,1.0
WomenWhoStutter,21,68,1.0
WomenWhoStutter,21,69,4.0
WomenWhoStutter,21,70,0.0
WomenWhoStutter,21,71,11.0
WomenWhoStutter,21,72,12.0
WomenWhoStutter,21,73,13.0
WomenWhoStutter,21,74,7.0
WomenWhoStutter,21,75,3.0
WomenWhoStutter,21,76,3.0
WomenWhoStutter,21,77,17.0
WomenWhoStutter,21,78,4.0
WomenWhoStutter,21,79,8.0
WomenWhoStutter,21,80,18.0
WomenWhoStutter,21,81,11.0
WomenWhoStutter,21,82,8.0
WomenWhoStutter,21,83,9.0
WomenWhoStutter,21,84,4.0
WomenWhoStutter,21,85,14.0
WomenWhoStutter,21,86,11.0
WomenWhoStutter,21,87,7.0
WomenWhoStutter,21,88,14.0
WomenWhoStutter,21,89,17.0
WomenWhoStutter,21,90,7.0
WomenWhoStutter,21,91,8.0
WomenWhoStutter,21,92,7.0
WomenWhoStutter,21,93,8.0
WomenWhoStutter,21,94,10.0
WomenWhoStutter,21,95,14.0
WomenWhoStutter,21,96,15.0
WomenWhoStutter,21,97,17.0
WomenWhoStutter,21,98,17.0
WomenWhoStutter,21,99,4.0
WomenWhoStutter,21,100,0.0
WomenWhoStutter,21,101,2.0
WomenWhoStutter,21,102,16.0
WomenWhoStutter,21,103,18.0
WomenWhoStutter,21,104,19.0
WomenWhoStutter,21,105,15.0
WomenWhoStutter,21,106,11.0
WomenWhoStutter,21,107,6.0
WomenWhoStutter,21,108,18.0
WomenWhoStutter,21,109,3.0
WomenWhoStutter,21,110,19.0
WomenWhoStutter,21,111,3.0
WomenWhoStutter,21,112,10.0
WomenWhoStutter,21,113,13.0
WomenWhoStutter,21,114,11.0
WomenWhoStutter,21,115,0.0
WomenWhoStutter,21,116,10.0
WomenWhoStutter,21,117,5.0
WomenWhoStutter,21,118,1.0
WomenWhoStutter,21,119,18.0
WomenWhoStutter,21,120,18.0
WomenWhoStutter,21,121,18.0
WomenWhoStutter,21,122,16.0
WomenWhoStutter,21,123,7.0
WomenWhoStutter,21,124,7.0
WomenWhoStutter,21,125,2.0
WomenWhoStutter,21,126,5.0
WomenWhoStutter,21,127,12.0
WomenWhoStutter,21,128,13.0
WomenWhoStutter,21,129,7.0
WomenWhoStutter,21,130,7.0
WomenWhoStutter,21,131,5.0
WomenWhoStutter,21,132,18.0
WomenWhoStutter,21,133,8.0
WomenWhoStutter,21,134,17.0
WomenWhoStutter,21,135,14.0
WomenWhoStutter,21,136,19.0
WomenWhoStutter,21,137,6.0
WomenWhoStutter,21,138,4.0
WomenWhoStutter,21,139,13.0
WomenWhoStutter,21,140,10.0
WomenWhoStutter,21,141,17.0
WomenWhoStutter,21,142,7.0
WomenWhoStutter,21,143,7.0
WomenWhoStutter,21,144,13.0
WomenWhoStutter,21,145,11.0
WomenWhoStutter,21,146,5.0
WomenWhoStutter,21,147,0.0
WomenWhoStutter,21,148,3.0
WomenWhoStutter,21,149,13.0
WomenWhoStutter,21,150,5.0
WomenWhoStutter,21,151,10.0
WomenWhoStutter,21,152,11.0
WomenWhoStutter,21,153,7.0
WomenWhoStutter,21,154,3.0
WomenWhoStutter,21,155,19.0
WomenWhoStutter,21,156,1.0
WomenWhoStutter,21,157,1.0
WomenWhoStutter,21,158,19.0
WomenWhoStutter,21,159,18.0
WomenWhoStutter,21,160,7.0
WomenWhoStutter,21,161,10.0
WomenWhoStutter,21,162,0.0
WomenWhoStutter,21,163,19.0
WomenWhoStutter,21,164,7.0
WomenWhoStutter,21,165,3.0
WomenWhoStutter,21,166,9.0
WomenWhoStutter,21,167,12.0
WomenWhoStutter,21,168,6.0
WomenWhoStutter,21,169,17.0
WomenWhoStutter,21,170,6.0
WomenWhoStutter,21,171,2.0
WomenWhoStutter,21,172,18.0
WomenWhoStutter,21,173,3.0
WomenWhoStutter,21,174,6.0
WomenWhoStutter,21,175,19.0
WomenWhoStutter,21,176,15.0
WomenWhoStutter,21,177,18.0
WomenWhoStutter,21,178,17.0
WomenWhoStutter,21,179,0.0
WomenWhoStutter,21,180,19.0
WomenWhoStutter,21,181,16.0
WomenWhoStutter,21,182,2.0
WomenWhoStutter,21,183,12.0
WomenWhoStutter,21,184,8.0
WomenWhoStutter,21,185,7.0
WomenWhoStutter,21,186,14.0
WomenWhoStutter,21,187,5.0
WomenWhoStutter,21,188,4.0
WomenWhoStutter,21,189,15.0
WomenWhoStutter,21,190,4.0
WomenWhoStutter,21,191,16.0
WomenWhoStutter,21,192,6.0
WomenWhoStutter,21,193,5.0
WomenWhoStutter,21,194,16.0
WomenWhoStutter,21,195,11.0
WomenWhoStutter,21,196,15.0
WomenWhoStutter,21,197,15.0
WomenWhoStutter,21,198,10.0
WomenWhoStutter,21,199,9.0
WomenWhoStutter,21,200,17.0
WomenWhoStutter,21,201,5.0
WomenWhoStutter,21,202,10.0
WomenWhoStutter,21,203,7.0
WomenWhoStutter,21,204,4.0
WomenWhoStutter,21,205,8.0
WomenWhoStutter,21,206,12.0
WomenWhoStutter,21,207,3.0
WomenWhoStutter,21,208,8.0
WomenWhoStutter,21,209,0.0
WomenWhoStutter,21,210,6.0
WomenWhoStutter,21,211,1.0
WomenWhoStutter,22,0,5.0
WomenWhoStutter,22,1,1.0
WomenWhoStutter,22,2,17.0
WomenWhoStutter,22,3,10.0
WomenWhoStutter,22,4,8.0
WomenWhoStutter,22,5,12.0
WomenWhoStutter,22,6,2.0
WomenWhoStutter,22,7,13.0
WomenWhoStutter,22,8,18.0
WomenWhoStutter,22,9,17.0
WomenWhoStutter,22,10,9.0
WomenWhoStutter,22,11,17.0
WomenWhoStutter,22,12,16.0
WomenWhoStutter,22,13,12.0
WomenWhoStutter,22,14,16.0
WomenWhoStutter,22,15,0.0
WomenWhoStutter,22,16,9.0
WomenWhoStutter,22,17,8.0
WomenWhoStutter,22,18,10.0
WomenWhoStutter,22,19,3.0
WomenWhoStutter,22,20,8.0
WomenWhoStutter,22,21,3.0
WomenWhoStutter,22,22,0.0
WomenWhoStutter,22,23,2.0
WomenWhoStutter,22,24,4.0
WomenWhoStutter,22,25,12.0
WomenWhoStutter,22,26,5.0
WomenWhoStutter,22,27,10.0
WomenWhoStutter,22,28,13.0
WomenWhoStutter,22,29,13.0
WomenWhoStutter,22,30,5.0
WomenWhoStutter,22,31,13.0
WomenWhoStutter,22,32,8.0
WomenWhoStutter,22,33,0.0
WomenWhoStutter,22,34,14.0
WomenWhoStutter,22,35,10.0
WomenWhoStutter,22,36,14.0
WomenWhoStutter,22,37,11.0
WomenWhoStutter,22,38,11.0
WomenWhoStutter,22,39,4.0
WomenWhoStutter,23,0,12.0
WomenWhoStutter,23,1,11.0
WomenWhoStutter,23,2,0.0
WomenWhoStutter,23,3,5.0
WomenWhoStutter,23,4,19.0
WomenWhoStutter,23,5,5.0
WomenWhoStutter,23,6,16.0
WomenWhoStutter,23,7,13.0
WomenWhoStutter,23,8,19.0
WomenWhoStutter,23,9,15.0
WomenWhoStutter,23,10,2.0
WomenWhoStutter,23,11,5.0
WomenWhoStutter,23,12,4.0
WomenWhoStutter,23,13,4.0
WomenWhoStutter,23,14,13.0
WomenWhoStutter,23,15,9.0
WomenWhoStutter,23,16,1.0
WomenWhoStutter,23,17,10.0
WomenWhoStutter,23,18,2.0
WomenWhoStutter,23,19,1.0
WomenWhoStutter,23,20,17.0
WomenWhoStutter,23,21,3.0
WomenWhoStutter,23,22,13.0
WomenWhoStutter,23,23,14.0
WomenWhoStutter,23,24,8.0
WomenWhoStutter,23,25,1.0
WomenWhoStutter,23,26,7.0
WomenWhoStutter,23,27,0.0
WomenWhoStutter,23,28,14.0
WomenWhoStutter,23,29,16.0
WomenWhoStutter,23,30,9.0
WomenWhoStutter,23,31,10.0
WomenWhoStutter,23,32,14.0
WomenWhoStutter,23,33,16.0
WomenWhoStutter,23,34,5.0
WomenWhoStutter,23,35,7.0
WomenWhoStutter,23,36,2.0
WomenWhoStutter,23,37,10.0
WomenWhoStutter,23,38,13.0
WomenWhoStutter,23,39,4.0
WomenWhoStutter,24,0,10.0
WomenWhoStutter,24,1,16.0
WomenWhoStutter,24,2,0.0
WomenWhoStutter,24,3,14.0
WomenWhoStutter,24,4,5.0
WomenWhoStutter,24,5,17.0
WomenWhoStutter,24,6,1.0
WomenWhoStutter,24,7,8.0
WomenWhoStutter,24,8,16.0
WomenWhoStutter,24,9,4.0
WomenWhoStutter,24,10,14.0
WomenWhoStutter,24,11,11.0
WomenWhoStutter,24,12,8.0
WomenWhoStutter,24,13,3.0
WomenWhoStutter,24,14,3.0
WomenWhoStutter,24,15,11.0
WomenWhoStutter,24,16,0.0
WomenWhoStutter,24,17,9.0
WomenWhoStutter,24,18,15.0
WomenWhoStutter,24,19,17.0
WomenWhoStutter,24,20,3.0
WomenWhoStutter,24,21,2.0
WomenWhoStutter,24,22,15.0
WomenWhoStutter,24,23,12.0
WomenWhoStutter,24,24,5.0
WomenWhoStutter,24,25,11.0
WomenWhoStutter,24,26,6.0
WomenWhoStutter,24,27,19.0
WomenWhoStutter,24,28,17.0
WomenWhoStutter,24,29,12.0
WomenWhoStutter,24,30,19.0
WomenWhoStutter,24,31,19.0
WomenWhoStutter,24,32,2.0
WomenWhoStutter,24,33,1.0
WomenWhoStutter,24,34,8.0
WomenWhoStutter,24,35,8.0
WomenWhoStutter,24,36,11.0
WomenWhoStutter,24,37,6.0
WomenWhoStutter,24,38,19.0
WomenWhoStutter,24,39,3.0
WomenWhoStutter,25,0,16.0
WomenWhoStutter,25,1,15.0
WomenWhoStutter,25,2,6.0
WomenWhoStutter,25,3,15.0
WomenWhoStutter,25,4,5.0
WomenWhoStutter,25,5,1.0
WomenWhoStutter,25,6,19.0
WomenWhoStutter,25,7,1.0
WomenWhoStutter,25,8,12.0
WomenWhoStutter,25,9,13.0
WomenWhoStutter,25,10,8.0
WomenWhoStutter,25,11,0.0
WomenWhoStutter,25,12,13.0
WomenWhoStutter,25,13,11.0
WomenWhoStutter,25,14,19.0
WomenWhoStutter,25,15,5.0
WomenWhoStutter,25,16,7.0
WomenWhoStutter,25,17,18.0
WomenWhoStutter,25,18,14.0
WomenWhoStutter,25,19,14.0
WomenWhoStutter,25,20,0.0
WomenWhoStutter,25,21,6.0
WomenWhoStutter,25,22,10.0
WomenWhoStutter,25,23,10.0
WomenWhoStutter,25,24,2.0
WomenWhoStutter,25,25,2.0
WomenWhoStutter,25,26,13.0
WomenWhoStutter,25,27,2.0
WomenWhoStutter,25,28,14.0
WomenWhoStutter,25,29,14.0
WomenWhoStutter,25,30,0.0
WomenWhoStutter,25,31,4.0
WomenWhoStutter,25,32,9.0
WomenWhoStutter,25,33,16.0
WomenWhoStutter,25,34,0.0
WomenWhoStutter,25,35,9.0
WomenWhoStutter,25,36,4.0
WomenWhoStutter,25,37,2.0
WomenWhoStutter,25,38,13.0
WomenWhoStutter,25,39,19.0
WomenWhoStutter,26,0,3.0
WomenWhoStutter,26,1,0.0
WomenWhoStutter,26,2,18.0
WomenWhoStutter,26,3,6.0
WomenWhoStutter,26,4,10.0
WomenWhoStutter,26,5,9.0
WomenWhoStutter,26,6,9.0
WomenWhoStutter,26,7,13.0
WomenWhoStutter,26,8,9.0
WomenWhoStutter,26,9,9.0
WomenWhoStutter,26,10,10.0
WomenWhoStutter,26,11,4.0
WomenWhoStutter,26,12,18.0
WomenWhoStutter,26,13,9.0
WomenWhoStutter,26,14,7.0
WomenWhoStutter,26,15,7.0
WomenWhoStutter,26,16,8.0
WomenWhoStutter,26,17,11.0
WomenWhoStutter,26,18,18.0
WomenWhoStutter,26,19,4.0
WomenWhoStutter,26,20,7.0
WomenWhoStutter,26,21,5.0
WomenWhoStutter,26,22,2.0
WomenWhoStutter,26,23,16.0
WomenWhoStutter,26,24,7.0
WomenWhoStutter,26,25,3.0
WomenWhoStutter,26,26,14.0
WomenWhoStutter,26,27,12.0
WomenWhoStutter,26,28,12.0
WomenWhoStutter,26,29,0.0
WomenWhoStutter,26,30,16.0
WomenWhoStutter,26,31,2.0
WomenWhoStutter,26,32,7.0
WomenWhoStutter,26,33,16.0
WomenWhoStutter,26,34,15.0
WomenWhoStutter,26,35,17.0
WomenWhoStutter,26,36,14.0
WomenWhoStutter,26,37,12.0
WomenWhoStutter,26,38,14.0
WomenWhoStutter,26,39,12.0
WomenWhoStutter,27,0,11.0
WomenWhoStutter,27,1,17.0
WomenWhoStutter,27,2,3.0
WomenWhoStutter,27,3,13.0
WomenWhoStutter,27,4,3.0
WomenWhoStutter,27,5,12.0
WomenWhoStutter,27,6,10.0
WomenWhoStutter,27,7,19.0
WomenWhoStutter,27,8,4.0
WomenWhoStutter,27,9,19.0
WomenWhoStutter,27,10,2.0
WomenWhoStutter,27,11,11.0
WomenWhoStutter,27,12,13.0
WomenWhoStutter,27,13,6.0
WomenWhoStutter,27,14,11.0
WomenWhoStutter,27,15,0.0
WomenWhoStutter,27,16,8.0
WomenWhoStutter,27,17,4.0
WomenWhoStutter,27,18,17.0
WomenWhoStutter,27,19,15.0
WomenWhoStutter,27,20,15.0
WomenWhoStutter,27,21,8.0
WomenWhoStutter,27,22,16.0
WomenWhoStutter,27,23,6.0
WomenWhoStutter,27,24,14.0
WomenWhoStutter,27,25,7.0
WomenWhoStutter,27,26,8.0
WomenWhoStutter,27,27,5.0
WomenWhoStutter,27,28,18.0
WomenWhoStutter,27,29,9.0
WomenWhoStutter,27,30,18.0
WomenWhoStutter,27,31,3.0
WomenWhoStutter,27,32,18.0
WomenWhoStutter,27,33,10.0
WomenWhoStutter,27,34,5.0
WomenWhoStutter,27,35,18.0
WomenWhoStutter,27,36,17.0
WomenWhoStutter,27,37,19.0
WomenWhoStutter,27,38,10.0
WomenWhoStutter,27,39,4.0
WomenWhoStutter,28,0,4.0
WomenWhoStutter,28,1,10.0
WomenWhoStutter,28,2,16.0
WomenWhoStutter,28,3,4.0
WomenWhoStutter,28,4,10.0
WomenWhoStutter,28,5,19.0
WomenWhoStutter,28,6,4.0
WomenWhoStutter,28,7,0.0
WomenWhoStutter,28,8,13.0
WomenWhoStutter,28,9,2.0
WomenWhoStutter,28,10,0.0
WomenWhoStutter,28,11,1.0
WomenWhoStutter,28,12,5.0
WomenWhoStutter,28,13,10.0
WomenWhoStutter,28,14,7.0
WomenWhoStutter,28,15,16.0
WomenWhoStutter,28,16,19.0
WomenWhoStutter,28,17,4.0
WomenWhoStutter,28,18,13.0
WomenWhoStutter,28,19,6.0
WomenWhoStutter,28,20,1.0
WomenWhoStutter,28,21,8.0
WomenWhoStutter,28,22,0.0
WomenWhoStutter,28,23,8.0
WomenWhoStutter,28,24,14.0
WomenWhoStutter,28,25,11.0
WomenWhoStutter,28,26,2.0
WomenWhoStutter,28,27,3.0
WomenWhoStutter,28,28,8.0
WomenWhoStutter,28,29,17.0
WomenWhoStutter,28,30,18.0
WomenWhoStutter,28,31,2.0
WomenWhoStutter,28,32,15.0
WomenWhoStutter,28,33,15.0
WomenWhoStutter,28,34,1.0
WomenWhoStutter,28,35,13.0
WomenWhoStutter,28,36,16.0
WomenWhoStutter,28,37,12.0
WomenWhoStutter,28,38,15.0
WomenWhoStutter,28,39,15.0
WomenWhoStutter,29,0,14.0
WomenWhoStutter,29,1,14.0
WomenWhoStutter,29,2,7.0
WomenWhoStutter,29,3,3.0
WomenWhoStutter,29,4,16.0
WomenWhoStutter,29,5,6.0
WomenWhoStutter,29,6,6.0
WomenWhoStutter,29,7,14.0
WomenWhoStutter,29,8,2.0
WomenWhoStutter,29,9,7.0
WomenWhoStutter,29,10,2.0
WomenWhoStutter,29,11,16.0
WomenWhoStutter,29,12,2.0
WomenWhoStutter,29,13,0.0
WomenWhoStutter,29,14,10.0
WomenWhoStutter,29,15,2.0
WomenWhoStutter,29,16,7.0
WomenWhoStutter,29,17,5.0
WomenWhoStutter,29,18,6.0
WomenWhoStutter,29,19,16.0
WomenWhoStutter,29,20,10.0
WomenWhoStutter,29,21,18.0
WomenWhoStutter,29,22,16.0
WomenWhoStutter,29,23,1.0
WomenWhoStutter,29,24,19.0
WomenWhoStutter,29,25,6.0
WomenWhoStutter,29,26,14.0
WomenWhoStutter,29,27,4.0
WomenWhoStutter,29,28,5.0
WomenWhoStutter,29,29,10.0
WomenWhoStutter,29,30,9.0
WomenWhoStutter,29,31,12.0
WomenWhoStutter,29,32,4.0
WomenWhoStutter,29,33,10.0
WomenWhoStutter,29,34,12.0
WomenWhoStutter,29,35,4.0
WomenWhoStutter,29,36,16.0
WomenWhoStutter,29,37,10.0
WomenWhoStutter,29,38,13.0
WomenWhoStutter,29,39,15.0
WomenWhoStutter,30,0,9.0
WomenWhoStutter,30,1,8.0
WomenWhoStutter,30,2,1.0
WomenWhoStutter,30,3,6.0
WomenWhoStutter,30,4,14.0
WomenWhoStutter,30,5,6.0
WomenWhoStutter,30,6,12.0
WomenWhoStutter,30,7,0.0
WomenWhoStutter,30,8,14.0
WomenWhoStutter,30,9,19.0
WomenWhoStutter,30,10,8.0
WomenWhoStutter,30,11,9.0
WomenWhoStutter,30,12,13.0
WomenWhoStutter,30,13,4.0
WomenWhoStutter,30,14,5.0
WomenWhoStutter,30,15,19.0
WomenWhoStutter,30,16,2.0
WomenWhoStutter,30,17,6.0
WomenWhoStutter,30,18,16.0
WomenWhoStutter,30,19,16.0
WomenWhoStutter,30,20,1.0
WomenWhoStutter,30,21,15.0
WomenWhoStutter,30,22,0.0
WomenWhoStutter,30,23,14.0
WomenWhoStutter,30,24,0.0
WomenWhoStutter,30,25,9.0
WomenWhoStutter,30,26,12.0
WomenWhoStutter,30,27,6.0
WomenWhoStutter,30,28,11.0
WomenWhoStutter,30,29,15.0
WomenWhoStutter,30,30,17.0
WomenWhoStutter,30,31,14.0
WomenWhoStutter,30,32,0.0
WomenWhoStutter,30,33,14.0
WomenWhoStutter,30,34,14.0
WomenWhoStutter,30,35,9.0
WomenWhoStutter,30,36,4.0
WomenWhoStutter,30,37,17.0
WomenWhoStutter,30,38,8.0
WomenWhoStutter,30,39,15.0
WomenWhoStutter,30,40,6.0
WomenWhoStutter,30,41,5.0
WomenWhoStutter,30,42,11.0
WomenWhoStutter,30,43,13.0
WomenWhoStutter,30,44,19.0
WomenWhoStutter,30,45,11.0
WomenWhoStutter,30,46,11.0
WomenWhoStutter,30,47,8.0
WomenWhoStutter,30,48,7.0
WomenWhoStutter,30,49,1.0
WomenWhoStutter,30,50,16.0
WomenWhoStutter,30,51,11.0
WomenWhoStutter,30,52,18.0
WomenWhoStutter,30,53,18.0
WomenWhoStutter,30,54,4.0
WomenWhoStutter,30,55,5.0
WomenWhoStutter,30,56,15.0
WomenWhoStutter,30,57,13.0
WomenWhoStutter,30,58,12.0
WomenWhoStutter,30,59,8.0
WomenWhoStutter,30,60,6.0
WomenWhoStutter,30,61,6.0
WomenWhoStutter,30,62,14.0
WomenWhoStutter,30,63,11.0
WomenWhoStutter,30,64,3.0
WomenWhoStutter,30,65,5.0
WomenWhoStutter,30,66,4.0
WomenWhoStutter,30,67,13.0
WomenWhoStutter,30,68,11.0
WomenWhoStutter,30,69,18.0
WomenWhoStutter,30,70,1.0
WomenWhoStutter,30,71,6.0
WomenWhoStutter,30,72,14.0
WomenWhoStutter,30,73,10.0
WomenWhoStutter,30,74,14.0
WomenWhoStutter,30,75,5.0
WomenWhoStutter,30,76,6.0
WomenWhoStutter,30,77,2.0
WomenWhoStutter,30,78,13.0
WomenWhoStutter,30,79,2.0
WomenWhoStutter,30,80,8.0
WomenWhoStutter,30,81,10.0
WomenWhoStutter,30,82,5.0
WomenWhoStutter,30,83,5.0
WomenWhoStutter,30,84,2.0
WomenWhoStutter,30,85,15.0
WomenWhoStutter,30,86,5.0
WomenWhoStutter,30,87,11.0
WomenWhoStutter,30,88,13.0
WomenWhoStutter,30,89,0.0
WomenWhoStutter,30,90,8.0
WomenWhoStutter,30,91,4.0
WomenWhoStutter,30,92,11.0
WomenWhoStutter,30,93,12.0
WomenWhoStutter,30,94,15.0
WomenWhoStutter,30,95,17.0
WomenWhoStutter,30,96,11.0
WomenWhoStutter,30,97,2.0
WomenWhoStutter,30,98,9.0
WomenWhoStutter,30,99,13.0
WomenWhoStutter,30,100,5.0
WomenWhoStutter,30,101,14.0
WomenWhoStutter,30,102,14.0
WomenWhoStutter,30,103,9.0
WomenWhoStutter,30,104,13.0
WomenWhoStutter,30,105,12.0
WomenWhoStutter,30,106,1.0
WomenWhoStutter,30,107,12.0
WomenWhoStutter,30,108,5.0
WomenWhoStutter,30,109,14.0
WomenWhoStutter,30,110,8.0
WomenWhoStutter,30,111,5.0
WomenWhoStutter,30,112,12.0
WomenWhoStutter,30,113,14.0
WomenWhoStutter,30,114,14.0
WomenWhoStutter,30,115,16.0
WomenWhoStutter,30,116,13.0
WomenWhoStutter,30,117,13.0
WomenWhoStutter,30,118,11.0
WomenWhoStutter,30,119,0.0
WomenWhoStutter,30,120,5.0
WomenWhoStutter,30,121,17.0
WomenWhoStutter,30,122,8.0
WomenWhoStutter,30,123,5.0
WomenWhoStutter,30,124,5.0
WomenWhoStutter,30,125,2.0
WomenWhoStutter,30,126,16.0
WomenWhoStutter,30,127,4.0
WomenWhoStutter,30,128,7.0
WomenWhoStutter,30,129,14.0
WomenWhoStutter,30,130,12.0
WomenWhoStutter,30,131,7.0
WomenWhoStutter,30,132,17.0
WomenWhoStutter,30,133,9.0
WomenWhoStutter,30,134,7.0
WomenWhoStutter,30,135,3.0
WomenWhoStutter,30,136,4.0
WomenWhoStutter,30,137,11.0
WomenWhoStutter,30,138,8.0
WomenWhoStutter,30,139,0.0
WomenWhoStutter,30,140,4.0
WomenWhoStutter,30,141,12.0
WomenWhoStutter,30,142,1.0
WomenWhoStutter,30,143,1.0
WomenWhoStutter,30,144,6.0
WomenWhoStutter,30,145,9.0
WomenWhoStutter,30,146,8.0
WomenWhoStutter,30,147,0.0
WomenWhoStutter,30,148,15.0
WomenWhoStutter,30,149,18.0
WomenWhoStutter,30,150,3.0
WomenWhoStutter,30,151,3.0
WomenWhoStutter,30,152,12.0
WomenWhoStutter,30,153,17.0
WomenWhoStutter,30,154,15.0
WomenWhoStutter,30,155,1.0
WomenWhoStutter,30,156,14.0
WomenWhoStutter,30,157,16.0
WomenWhoStutter,30,158,15.0
WomenWhoStutter,30,159,16.0
WomenWhoStutter,30,160,3.0
WomenWhoStutter,30,161,1.0
WomenWhoStutter,30,162,17.0
WomenWhoStutter,30,163,9.0
WomenWhoStutter,30,164,6.0
WomenWhoStutter,30,165,18.0
WomenWhoStutter,30,166,9.0
